cell_id,district,exposure_status,nearest_road_distance_m,nearest_road_class,road_length_in_cell_m,nearest_hospital_distance_m,nearest_hospital_name,nearest_school_distance_m,nearest_school_name
KOH_01653,Kohima,AVAILABLE,1352.8,secondary,0.0,6078.8,Kohima Diagnostic Center,2104.5,John Bosco School
KOH_01654,Kohima,AVAILABLE,1038.1,secondary,0.0,5903.2,Kohima Diagnostic Center,1743.5,John Bosco School
KOH_01655,Kohima,AVAILABLE,901.9,secondary,0.0,5765.8,Kohima Diagnostic Center,1466.5,John Bosco School
KOH_01656,Kohima,AVAILABLE,1005.9,secondary,0.0,5669.4,Kohima Diagnostic Center,1327.2,John Bosco School
KOH_01657,Kohima,AVAILABLE,1226.1,secondary,0.0,5613.3,Naga Hospital,1368.3,John Bosco School
KOH_01658,Kohima,AVAILABLE,970.4,secondary,0.0,5467.0,Naga Hospital,1575.8,John Bosco School
KOH_01659,Kohima,AVAILABLE,798.7,secondary,0.0,5363.4,Naga Hospital,1895.8,John Bosco School
KOH_01660,Kohima,AVAILABLE,400.1,secondary,0.0,5305.2,Naga Hospital,2281.4,John Bosco School
KOH_01661,Kohima,AVAILABLE,4.9,secondary,640.2,5293.7,Naga Hospital,2685.1,Government Primary School
KOH_01662,Kohima,AVAILABLE,136.4,track,736.2,5329.4,Naga Hospital,2217.6,Government Primary School
KOH_01663,Kohima,AVAILABLE,300.3,track,54.8,5411.2,Naga Hospital,1767.9,Government Primary School
KOH_01664,Kohima,AVAILABLE,162.9,trunk,585.6,5537.1,Naga Hospital,1353.9,Government Primary School
KOH_01665,Kohima,AVAILABLE,72.8,trunk,1435.2,5704.2,Naga Hospital,1020.3,Government Primary School
KOH_01666,Kohima,AVAILABLE,158.8,trunk,1022.7,5909.0,Naga Hospital,865.3,Government Primary School
KOH_01667,Kohima,AVAILABLE,340.4,trunk,0.0,6147.7,Naga Hospital,978.0,Government Primary School
KOH_01668,Kohima,AVAILABLE,249.2,trunk,214.7,6416.6,Naga Hospital,1290.1,Government Primary School
KOH_01669,Kohima,AVAILABLE,163.3,trunk,1533.3,6712.1,Naga Hospital,1694.7,Government Primary School
KOH_01670,Kohima,AVAILABLE,128.4,tertiary,603.3,6864.5,Regimental Hospital,2140.1,Government Primary School
KOH_01671,Kohima,AVAILABLE,333.0,trunk,0.0,6706.3,Regimental Hospital,2605.3,Government Primary School
KOH_01672,Kohima,AVAILABLE,147.6,trunk,735.4,6582.3,Regimental Hospital,3081.5,Government Primary School
KOH_01673,Kohima,AVAILABLE,505.2,trunk,0.0,6494.6,Regimental Hospital,3564.2,Government Primary School
KOH_01674,Kohima,AVAILABLE,958.2,trunk,0.0,6444.6,Regimental Hospital,4051.1,Government Primary School
KOH_01675,Kohima,AVAILABLE,1155.4,tertiary,0.0,6433.2,Regimental Hospital,4540.8,Government Primary School
KOH_01676,Kohima,AVAILABLE,977.8,tertiary,0.0,6460.6,Regimental Hospital,5032.6,Government Primary School
KOH_01677,Kohima,AVAILABLE,1000.1,tertiary,0.0,6526.3,Regimental Hospital,5525.8,Government Primary School
KOH_01678,Kohima,AVAILABLE,1237.9,tertiary,0.0,6629.1,Regimental Hospital,6020.2,Government Primary School
KOH_01679,Kohima,AVAILABLE,876.8,primary,0.0,6767.4,Regimental Hospital,6515.4,Government Primary School
KOH_01680,Kohima,AVAILABLE,491.1,primary,0.0,6939.1,Regimental Hospital,7011.3,Government Primary School
KOH_01681,Kohima,AVAILABLE,32.5,primary,523.2,7141.7,Regimental Hospital,7507.7,Government Primary School
KOH_01682,Kohima,AVAILABLE,54.9,primary,589.1,7372.7,Regimental Hospital,8004.6,Government Primary School
KOH_01683,Kohima,AVAILABLE,211.6,primary,326.0,7629.6,Regimental Hospital,8501.8,Government Primary School
KOH_01684,Kohima,AVAILABLE,563.9,primary,0.0,7909.7,Regimental Hospital,8999.4,Government Primary School
KOH_01685,Kohima,AVAILABLE,1007.6,primary,0.0,8210.7,Regimental Hospital,9497.2,Government Primary School
KOH_01686,Kohima,AVAILABLE,1462.6,primary,0.0,8530.5,Regimental Hospital,9995.2,Government Primary School
KOH_01687,Kohima,AVAILABLE,1939.8,primary,0.0,8866.9,Regimental Hospital,10493.4,Government Primary School
KOH_01688,Kohima,AVAILABLE,2021.4,secondary,0.0,9218.2,Regimental Hospital,10991.8,Government Primary School
KOH_01689,Kohima,AVAILABLE,1934.8,secondary,0.0,9582.7,Regimental Hospital,11490.3,Government Primary School
KOH_01690,Kohima,AVAILABLE,1765.5,secondary,0.0,9959.0,Regimental Hospital,11989.0,Government Primary School
KOH_01691,Kohima,AVAILABLE,1589.8,secondary,0.0,10345.7,Regimental Hospital,12487.7,Government Primary School
KOH_01692,Kohima,AVAILABLE,1337.6,secondary,0.0,10741.9,Regimental Hospital,12986.6,Government Primary School
KOH_01693,Kohima,AVAILABLE,958.7,secondary,0.0,11146.3,Regimental Hospital,13485.5,Government Primary School
KOH_01694,Kohima,AVAILABLE,546.1,secondary,0.0,11558.3,Regimental Hospital,13984.5,Government Primary School
KOH_01695,Kohima,AVAILABLE,197.7,secondary,452.6,11976.9,Regimental Hospital,14483.6,Government Primary School
KOH_01696,Kohima,AVAILABLE,128.1,secondary,823.1,12401.6,Regimental Hospital,14982.7,Government Primary School
KOH_01697,Kohima,AVAILABLE,202.8,secondary,506.7,12831.7,Regimental Hospital,15481.9,Government Primary School
KOH_01698,Kohima,AVAILABLE,269.1,secondary,167.2,13266.7,Regimental Hospital,15981.2,Government Primary School
KOH_01699,Kohima,AVAILABLE,562.6,secondary,0.0,13706.1,Regimental Hospital,16480.5,Government Primary School
KOH_01700,Kohima,AVAILABLE,911.1,secondary,0.0,14149.6,Regimental Hospital,16979.8,Government Primary School
KOH_01701,Kohima,AVAILABLE,1051.4,secondary,0.0,14596.7,Regimental Hospital,17479.2,Government Primary School
KOH_01702,Kohima,AVAILABLE,969.6,secondary,0.0,15047.2,Regimental Hospital,17978.6,Government Primary School
KOH_01703,Kohima,AVAILABLE,672.9,secondary,0.0,15500.7,Regimental Hospital,18478.0,Government Primary School
KOH_01704,Kohima,AVAILABLE,270.4,secondary,129.1,15956.9,Regimental Hospital,18977.5,Government Primary School
KOH_01705,Kohima,AVAILABLE,27.8,secondary,763.6,16415.7,Regimental Hospital,19456.0,Radiant School
KOH_01706,Kohima,AVAILABLE,148.6,secondary,417.0,16876.9,Regimental Hospital,19929.3,Radiant School
KOH_01707,Kohima,AVAILABLE,454.7,secondary,0.0,17340.2,Regimental Hospital,20403.8,Radiant School
KOH_01708,Kohima,AVAILABLE,401.8,secondary,0.0,17805.5,Regimental Hospital,20879.5,Radiant School
KOH_01709,Kohima,AVAILABLE,309.4,secondary,0.0,18272.6,Regimental Hospital,21356.3,Radiant School
KOH_01710,Kohima,AVAILABLE,351.7,secondary,0.0,18741.4,Regimental Hospital,21834.2,Radiant School
KOH_01711,Kohima,AVAILABLE,56.6,secondary,601.8,19211.8,Regimental Hospital,22313.0,Radiant School
KOH_01712,Kohima,AVAILABLE,160.5,secondary,368.6,19683.7,Regimental Hospital,22792.8,Radiant School
KOH_01713,Kohima,AVAILABLE,453.5,secondary,0.0,20156.9,Regimental Hospital,23273.4,Radiant School
KOH_01714,Kohima,AVAILABLE,389.4,secondary,0.0,20631.4,Regimental Hospital,23754.8,Radiant School
KOH_01715,Kohima,AVAILABLE,337.4,secondary,0.0,21107.0,Regimental Hospital,24236.9,Radiant School
KOH_01716,Kohima,AVAILABLE,11.2,secondary,828.8,21583.8,Regimental Hospital,24719.8,Radiant School
KOH_01717,Kohima,AVAILABLE,260.9,secondary,193.3,22061.6,Regimental Hospital,25203.3,Radiant School
KOH_01718,Kohima,AVAILABLE,193.8,secondary,511.0,22540.3,Regimental Hospital,25687.5,Radiant School
KOH_01719,Kohima,AVAILABLE,178.9,secondary,398.5,23020.0,Regimental Hospital,26172.2,Radiant School
KOH_01720,Kohima,AVAILABLE,80.3,secondary,738.1,23500.5,Regimental Hospital,26657.5,Radiant School
KOH_01721,Kohima,AVAILABLE,24.1,secondary,828.1,23981.8,Regimental Hospital,27143.4,Radiant School
KOH_01722,Kohima,AVAILABLE,216.1,secondary,218.1,24463.8,Regimental Hospital,27629.7,Radiant School
KOH_01723,Kohima,AVAILABLE,637.7,secondary,0.0,24946.6,Regimental Hospital,28116.6,Radiant School
KOH_01724,Kohima,AVAILABLE,575.2,secondary,0.0,25430.0,Regimental Hospital,28603.9,Radiant School
KOH_01725,Kohima,AVAILABLE,842.2,secondary,0.0,25914.0,Regimental Hospital,29091.6,Radiant School
KOH_01726,Kohima,AVAILABLE,1255.0,secondary,0.0,26398.7,Regimental Hospital,29579.7,Radiant School
KOH_01727,Kohima,AVAILABLE,1617.4,secondary,0.0,26883.9,Regimental Hospital,30068.2,Radiant School
KOH_01728,Kohima,AVAILABLE,2037.5,secondary,0.0,27369.6,Regimental Hospital,30557.1,Radiant School
KOH_01729,Kohima,AVAILABLE,2487.3,secondary,0.0,27855.9,Regimental Hospital,31046.4,Radiant School
KOH_01730,Kohima,AVAILABLE,2953.3,secondary,0.0,28342.6,Regimental Hospital,31535.9,Radiant School
KOH_01731,Kohima,AVAILABLE,3429.0,secondary,0.0,28829.8,Regimental Hospital,32025.9,Radiant School
KOH_01732,Kohima,AVAILABLE,3910.7,secondary,0.0,29317.4,Regimental Hospital,32516.1,Radiant School
KOH_01733,Kohima,AVAILABLE,3891.1,tertiary,0.0,29805.4,Regimental Hospital,33006.6,Radiant School
KOH_01734,Kohima,AVAILABLE,3680.0,tertiary,0.0,30240.2,Regimental Hospital,33444.0,Radiant School
KOH_01735,Kohima,AVAILABLE,6001.3,track,0.0,8201.8,Government Hospital; Zakhama,8019.7,Government High School
KOH_01736,Kohima,AVAILABLE,6098.3,track,0.0,8128.6,Government Hospital; Zakhama,7667.7,Government High School
KOH_01737,Kohima,AVAILABLE,6162.0,track,0.0,7950.6,Government Hospital; Zakhama,7224.7,Government High School
KOH_01738,Kohima,AVAILABLE,5737.6,secondary,0.0,7800.6,Government Hospital; Zakhama,6789.6,Government High School
KOH_01739,Kohima,AVAILABLE,5316.9,secondary,0.0,7680.2,Government Hospital; Zakhama,6364.0,Government High School
KOH_01740,Kohima,AVAILABLE,4911.1,secondary,0.0,7590.9,Government Hospital; Zakhama,5950.0,Government High School
KOH_01741,Kohima,AVAILABLE,4524.1,secondary,0.0,7533.8,Government Hospital; Zakhama,5550.2,Government High School
KOH_01742,Kohima,AVAILABLE,4121.5,tertiary,0.0,7239.5,Kohima Mental Hospital,5167.9,Government High School
KOH_01743,Kohima,AVAILABLE,3645.2,tertiary,0.0,6928.2,Kohima Mental Hospital,4807.2,Government High School
KOH_01744,Kohima,AVAILABLE,3171.6,tertiary,0.0,6640.0,Kohima Mental Hospital,4473.4,Government High School
KOH_01745,Kohima,AVAILABLE,2705.7,tertiary,0.0,6378.0,Kohima Mental Hospital,4068.9,John Bosco School
KOH_01746,Kohima,AVAILABLE,2254.4,tertiary,0.0,6145.6,Kohima Mental Hospital,3628.6,John Bosco School
KOH_01747,Kohima,AVAILABLE,1828.7,tertiary,0.0,5946.2,Kohima Mental Hospital,3205.8,John Bosco School
KOH_01748,Kohima,AVAILABLE,1445.9,tertiary,0.0,5783.3,Kohima Mental Hospital,2808.6,John Bosco School
KOH_01749,Kohima,AVAILABLE,1149.7,tertiary,0.0,5621.1,Kohima Diagnostic Center,2449.3,John Bosco School
KOH_01750,Kohima,AVAILABLE,891.3,tertiary,0.0,5430.8,Kohima Diagnostic Center,2147.0,John Bosco School
KOH_01751,Kohima,AVAILABLE,764.8,tertiary,0.0,5281.1,Kohima Diagnostic Center,1928.9,John Bosco School
KOH_01752,Kohima,AVAILABLE,927.1,tertiary,0.0,5175.6,Kohima Diagnostic Center,1825.2,John Bosco School
KOH_01753,Kohima,AVAILABLE,910.4,secondary,0.0,5117.0,Kohima Diagnostic Center,1855.3,John Bosco School
KOH_01754,Kohima,AVAILABLE,522.2,secondary,0.0,4984.6,Naga Hospital,2013.2,John Bosco School
KOH_01755,Kohima,AVAILABLE,371.3,secondary,0.0,4870.8,Naga Hospital,2272.4,John Bosco School
KOH_01756,Kohima,AVAILABLE,374.3,secondary,0.0,4806.5,Naga Hospital,2525.8,Govt. Higher Sec. School
KOH_01757,Kohima,AVAILABLE,104.1,secondary,562.3,4793.9,Naga Hospital,2515.7,Govt. Higher Sec. School
KOH_01758,Kohima,AVAILABLE,270.5,secondary,125.2,4833.2,Naga Hospital,2456.0,Government Primary School
KOH_01759,Kohima,AVAILABLE,193.1,secondary,474.4,4923.3,Naga Hospital,2059.0,Government Primary School
KOH_01760,Kohima,AVAILABLE,208.2,secondary,446.4,5061.3,Naga Hospital,1716.8,Government Primary School
KOH_01761,Kohima,AVAILABLE,160.0,trunk,754.7,5243.6,Naga Hospital,1468.1,Government Primary School
KOH_01762,Kohima,AVAILABLE,300.6,trunk,66.3,5465.7,Naga Hospital,1364.9,Government Primary School
KOH_01763,Kohima,AVAILABLE,142.4,trunk,1055.9,5723.0,Naga Hospital,1439.0,Government Primary School
KOH_01764,Kohima,AVAILABLE,181.4,trunk,1044.0,6010.9,Naga Hospital,1666.9,Government Primary School
KOH_01765,Kohima,AVAILABLE,356.2,trunk,0.0,6325.3,Naga Hospital,1996.6,Government Primary School
KOH_01766,Kohima,AVAILABLE,617.3,tertiary,0.0,6398.3,Regimental Hospital,2386.2,Government Primary School
KOH_01767,Kohima,AVAILABLE,750.5,trunk,0.0,6228.3,Regimental Hospital,2811.0,Government Primary School
KOH_01768,Kohima,AVAILABLE,641.9,trunk,0.0,6094.7,Regimental Hospital,3257.3,Government Primary School
KOH_01769,Kohima,AVAILABLE,825.4,trunk,0.0,5999.8,Regimental Hospital,3717.2,Government Primary School
KOH_01770,Kohima,AVAILABLE,1189.4,trunk,0.0,5945.7,Regimental Hospital,4186.3,Government Primary School
KOH_01771,Kohima,AVAILABLE,1609.1,tertiary,0.0,5933.3,Regimental Hospital,4661.9,Government Primary School
KOH_01772,Kohima,AVAILABLE,1472.7,tertiary,0.0,5963.0,Regimental Hospital,5142.1,Government Primary School
KOH_01773,Kohima,AVAILABLE,1486.5,tertiary,0.0,6034.1,Regimental Hospital,5625.7,Government Primary School
KOH_01774,Kohima,AVAILABLE,1213.8,primary,0.0,6145.2,Regimental Hospital,6112.0,Government Primary School
KOH_01775,Kohima,AVAILABLE,713.9,primary,0.0,6294.1,Regimental Hospital,6600.3,Government Primary School
KOH_01776,Kohima,AVAILABLE,214.3,primary,132.0,6478.3,Regimental Hospital,7090.3,Government Primary School
KOH_01777,Kohima,AVAILABLE,11.2,primary,683.9,6694.9,Regimental Hospital,7581.6,Government Primary School
KOH_01778,Kohima,AVAILABLE,416.4,primary,0.0,6940.8,Regimental Hospital,8073.9,Government Primary School
KOH_01779,Kohima,AVAILABLE,560.2,primary,0.0,7213.0,Regimental Hospital,8567.1,Government Primary School
KOH_01780,Kohima,AVAILABLE,900.7,primary,0.0,7508.7,Regimental Hospital,9061.1,Government Primary School
KOH_01781,Kohima,AVAILABLE,1256.4,primary,0.0,7825.2,Regimental Hospital,9555.7,Government Primary School
KOH_01782,Kohima,AVAILABLE,1681.9,primary,0.0,8160.1,Regimental Hospital,10050.8,Government Primary School
KOH_01783,Kohima,AVAILABLE,1619.0,secondary,0.0,8511.2,Regimental Hospital,10546.4,Government Primary School
KOH_01784,Kohima,AVAILABLE,1521.7,secondary,0.0,8876.5,Regimental Hospital,11042.4,Government Primary School
KOH_01785,Kohima,AVAILABLE,1489.7,secondary,0.0,9254.5,Regimental Hospital,11538.7,Government Primary School
KOH_01786,Kohima,AVAILABLE,1283.6,secondary,0.0,9643.6,Regimental Hospital,12035.4,Government Primary School
KOH_01787,Kohima,AVAILABLE,1122.1,secondary,0.0,10042.5,Regimental Hospital,12532.3,Government Primary School
KOH_01788,Kohima,AVAILABLE,983.5,secondary,0.0,10450.1,Regimental Hospital,13029.4,Government Primary School
KOH_01789,Kohima,AVAILABLE,653.6,secondary,0.0,10865.4,Regimental Hospital,13526.8,Government Primary School
KOH_01790,Kohima,AVAILABLE,253.9,secondary,154.6,11287.6,Regimental Hospital,14024.3,Government Primary School
KOH_01791,Kohima,AVAILABLE,50.8,secondary,790.2,11716.0,Regimental Hospital,14522.0,Government Primary School
KOH_01792,Kohima,AVAILABLE,163.4,secondary,591.3,12149.8,Regimental Hospital,15019.9,Government Primary School
KOH_01793,Kohima,AVAILABLE,4.4,secondary,1332.0,12588.5,Regimental Hospital,15517.9,Government Primary School
KOH_01794,Kohima,AVAILABLE,88.6,secondary,1302.3,13031.6,Regimental Hospital,15998.7,Radiant School
KOH_01795,Kohima,AVAILABLE,215.7,secondary,432.0,13478.7,Regimental Hospital,16465.0,Radiant School
KOH_01796,Kohima,AVAILABLE,478.7,secondary,0.0,13929.4,Regimental Hospital,16933.3,Radiant School
KOH_01797,Kohima,AVAILABLE,568.3,secondary,0.0,14383.4,Regimental Hospital,17403.3,Radiant School
KOH_01798,Kohima,AVAILABLE,469.8,secondary,0.0,14840.3,Regimental Hospital,17875.0,Radiant School
KOH_01799,Kohima,AVAILABLE,501.9,secondary,0.0,15299.9,Regimental Hospital,18348.1,Radiant School
KOH_01800,Kohima,AVAILABLE,37.8,secondary,578.3,15762.0,Regimental Hospital,18822.7,Radiant School
KOH_01801,Kohima,AVAILABLE,407.7,secondary,0.0,16226.3,Regimental Hospital,19298.5,Radiant School
KOH_01802,Kohima,AVAILABLE,615.3,secondary,0.0,16692.7,Regimental Hospital,19775.5,Radiant School
KOH_01803,Kohima,AVAILABLE,836.3,secondary,0.0,17161.0,Regimental Hospital,20253.7,Radiant School
KOH_01804,Kohima,AVAILABLE,858.4,secondary,0.0,17631.0,Regimental Hospital,20732.8,Radiant School
KOH_01805,Kohima,AVAILABLE,803.5,secondary,0.0,18102.7,Regimental Hospital,21212.9,Radiant School
KOH_01806,Kohima,AVAILABLE,698.7,secondary,0.0,18575.8,Regimental Hospital,21694.0,Radiant School
KOH_01807,Kohima,AVAILABLE,554.7,secondary,0.0,19050.3,Regimental Hospital,22175.8,Radiant School
KOH_01808,Kohima,AVAILABLE,581.0,secondary,0.0,19526.0,Regimental Hospital,22658.5,Radiant School
KOH_01809,Kohima,AVAILABLE,854.5,secondary,0.0,20003.0,Regimental Hospital,23141.9,Radiant School
KOH_01810,Kohima,AVAILABLE,859.7,secondary,0.0,20481.0,Regimental Hospital,23625.9,Radiant School
KOH_01811,Kohima,AVAILABLE,545.2,secondary,0.0,20960.1,Regimental Hospital,24110.7,Radiant School
KOH_01812,Kohima,AVAILABLE,290.0,secondary,109.4,21440.1,Regimental Hospital,24596.0,Radiant School
KOH_01813,Kohima,AVAILABLE,194.4,secondary,405.4,21921.0,Regimental Hospital,25081.9,Radiant School
KOH_01814,Kohima,AVAILABLE,303.4,secondary,41.1,22402.7,Regimental Hospital,25568.4,Radiant School
KOH_01815,Kohima,AVAILABLE,257.3,secondary,197.8,22885.3,Regimental Hospital,26055.3,Radiant School
KOH_01816,Kohima,AVAILABLE,324.7,secondary,0.0,23368.5,Regimental Hospital,26542.8,Radiant School
KOH_01817,Kohima,AVAILABLE,449.5,secondary,0.0,23852.5,Regimental Hospital,27030.7,Radiant School
KOH_01818,Kohima,AVAILABLE,667.7,secondary,0.0,24337.1,Regimental Hospital,27519.1,Radiant School
KOH_01819,Kohima,AVAILABLE,921.3,secondary,0.0,24822.3,Regimental Hospital,28007.8,Radiant School
KOH_01820,Kohima,AVAILABLE,1068.3,secondary,0.0,25308.1,Regimental Hospital,28497.0,Radiant School
KOH_01821,Kohima,AVAILABLE,1233.3,secondary,0.0,25794.5,Regimental Hospital,28986.5,Radiant School
KOH_01822,Kohima,AVAILABLE,1549.1,secondary,0.0,26281.3,Regimental Hospital,29476.3,Radiant School
KOH_01823,Kohima,AVAILABLE,1940.5,secondary,0.0,26768.6,Regimental Hospital,29966.6,Radiant School
KOH_01824,Kohima,AVAILABLE,2320.1,secondary,0.0,27256.4,Regimental Hospital,30457.1,Radiant School
KOH_01825,Kohima,AVAILABLE,2723.7,secondary,0.0,27744.7,Regimental Hospital,30947.9,Radiant School
KOH_01826,Kohima,AVAILABLE,3155.0,secondary,0.0,28233.3,Regimental Hospital,31439.0,Radiant School
KOH_01827,Kohima,AVAILABLE,3604.1,secondary,0.0,28722.3,Regimental Hospital,31930.4,Radiant School
KOH_01828,Kohima,AVAILABLE,4065.1,secondary,0.0,29211.7,Regimental Hospital,32422.1,Radiant School
KOH_01829,Kohima,AVAILABLE,4317.0,tertiary,0.0,29701.5,Regimental Hospital,32914.0,Radiant School
KOH_01830,Kohima,AVAILABLE,4092.8,tertiary,0.0,30190.5,Regimental Hospital,33405.0,Radiant School
KOH_01831,Kohima,AVAILABLE,3958.8,tertiary,0.0,30644.9,Regimental Hospital,33862.0,Radiant School
KOH_01832,Kohima,AVAILABLE,5394.6,track,0.0,7933.6,Government Hospital; Zakhama,8703.4,Government High School
KOH_01833,Kohima,AVAILABLE,5563.8,track,0.0,7869.9,Government Hospital; Zakhama,8337.5,Government High School
KOH_01834,Kohima,AVAILABLE,5600.4,track,0.0,7669.3,Government Hospital; Zakhama,7905.3,Government High School
KOH_01835,Kohima,AVAILABLE,5669.6,track,0.0,7480.2,Government Hospital; Zakhama,7476.3,Government High School
KOH_01836,Kohima,AVAILABLE,5781.3,track,0.0,7320.5,Government Hospital; Zakhama,7056.8,Government High School
KOH_01837,Kohima,AVAILABLE,5491.2,tertiary,0.0,7192.1,Government Hospital; Zakhama,6648.3,Government High School
KOH_01838,Kohima,AVAILABLE,4995.4,tertiary,0.0,7096.7,Government Hospital; Zakhama,6253.2,Government High School
KOH_01839,Kohima,AVAILABLE,4500.6,tertiary,0.0,7035.6,Government Hospital; Zakhama,5874.1,Government High School
KOH_01840,Kohima,AVAILABLE,4007.1,tertiary,0.0,6864.5,Kohima Mental Hospital,5514.3,Government High School
KOH_01841,Kohima,AVAILABLE,3515.3,tertiary,0.0,6535.3,Kohima Mental Hospital,5177.8,Government High School
KOH_01842,Kohima,AVAILABLE,3026.3,tertiary,0.0,6228.9,Kohima Mental Hospital,4745.0,John Bosco School
KOH_01843,Kohima,AVAILABLE,2541.6,tertiary,0.0,5948.9,Kohima Mental Hospital,4315.7,John Bosco School
KOH_01844,Kohima,AVAILABLE,2064.2,tertiary,0.0,5699.0,Kohima Mental Hospital,3903.4,John Bosco School
KOH_01845,Kohima,AVAILABLE,1591.1,tertiary,0.0,5483.4,Kohima Mental Hospital,3513.8,John Bosco School
KOH_01846,Kohima,AVAILABLE,1137.2,tertiary,0.0,5306.3,Kohima Mental Hospital,3155.6,John Bosco School
KOH_01847,Kohima,AVAILABLE,738.9,tertiary,0.0,5171.3,Kohima Diagnostic Center,2840.5,John Bosco School
KOH_01848,Kohima,AVAILABLE,471.6,tertiary,0.0,4963.7,Kohima Diagnostic Center,2584.5,John Bosco School
