cell_id,district,lat,lon,elevation_mean,elevation_min,elevation_max,slope_mean,slope_max,aspect_mean,curvature_mean,twi_mean
KOH_00206,Kohima,25.703279,93.938987,902.846436,789.954834,1047.701416,24.966578,38.472527,72.194824,0.074207,5.523602
KOH_00207,Kohima,25.707793,93.939022,890.004578,781.803467,1033.824219,23.327915,34.997742,105.929596,-0.048127,6.082280
KOH_00208,Kohima,25.712308,93.939058,890.240356,808.529968,962.606262,19.041685,37.530052,14.321761,-0.145428,6.372302
KOH_00209,Kohima,25.716822,93.939093,959.654175,819.344666,1074.889771,27.382660,41.193119,80.905594,0.090741,5.422935
KOH_00210,Kohima,25.721337,93.939129,944.883972,815.709595,1120.204590,29.918468,44.947704,91.395836,0.046648,5.426586
KOH_00211,Kohima,25.725426,93.939526,984.462158,884.927307,1075.375000,27.394621,41.110825,45.920536,0.109191,5.436111
KOH_00212,Kohima,25.729022,93.941177,904.915710,850.319824,955.931091,30.895485,44.575748,192.183502,-0.305635,5.911596
KOH_00213,Kohima,25.550948,93.942984,1495.885376,1429.052246,1588.471680,21.204466,32.868374,217.370514,0.057550,5.580249
KOH_00214,Kohima,25.554155,93.942985,1373.542358,1244.731079,1517.005249,24.007294,39.543392,205.896484,-0.004922,5.952465
KOH_00215,Kohima,25.558772,93.943405,1280.247192,1215.469360,1416.329834,24.378519,43.374962,33.425785,-0.291912,6.380652
KOH_00216,Kohima,25.563190,93.943639,1427.029663,1337.953613,1529.913452,25.798580,35.761539,77.865967,0.175510,5.369194
KOH_00217,Kohima,25.567593,93.944190,1418.994385,1364.461304,1471.345581,22.043991,34.451191,100.333519,0.013336,5.929177
KOH_00218,Kohima,25.570701,93.944655,1414.922852,1366.862915,1461.541504,32.170975,36.760036,89.189034,0.091729,4.811889
KOH_00219,Kohima,25.577239,93.944502,1519.840698,1414.316772,1600.817017,26.736233,35.901577,331.520325,0.310118,4.927628
KOH_00220,Kohima,25.581567,93.944206,1658.924561,1565.296875,1743.415894,22.385553,39.183590,359.400177,0.183230,5.527174
KOH_00221,Kohima,25.585888,93.943067,1794.058105,1679.570312,1929.993774,23.410728,39.112267,19.025921,0.006694,5.936130
KOH_00222,Kohima,25.590383,93.943082,1924.485352,1851.377930,1997.480469,19.100939,36.919601,37.817867,-0.040394,6.078919
KOH_00223,Kohima,25.594898,93.943118,2031.687256,1917.361938,2133.004883,20.909348,37.454636,39.887566,0.089324,5.735282
KOH_00224,Kohima,25.599412,93.943153,2026.798218,1914.221069,2131.433350,25.614435,40.343056,184.488739,0.047868,5.367182
KOH_00225,Kohima,25.603927,93.943189,1919.141479,1806.800293,2042.263672,27.488222,45.603668,250.771774,-0.237514,5.737895
KOH_00226,Kohima,25.608441,93.943224,1913.311890,1827.029297,2003.699219,22.101307,37.135056,218.168777,0.262817,5.208136
KOH_00227,Kohima,25.612956,93.943260,1750.383301,1685.736938,1865.363037,21.453686,36.523712,187.978363,-0.145291,6.081072
KOH_00228,Kohima,25.617470,93.943295,1796.709717,1681.307861,1949.211426,26.635794,43.817684,26.980080,0.022794,5.840460
KOH_00229,Kohima,25.621985,93.943330,2055.531250,1884.837036,2206.621338,31.971764,44.517673,6.141100,0.244216,4.935788
KOH_00230,Kohima,25.626499,93.943366,2101.429443,1965.576172,2230.682373,26.333794,37.006954,112.331963,0.070597,5.368500
KOH_00231,Kohima,25.631014,93.943401,2030.602051,1940.588745,2148.921143,19.343912,31.423750,96.748276,-0.049045,6.437520
KOH_00232,Kohima,25.635529,93.943437,2092.129150,1963.067139,2239.641113,22.472828,38.905830,47.106384,-0.039551,6.154312
KOH_00233,Kohima,25.640043,93.943472,2238.377686,2106.744141,2367.205566,29.330122,44.747402,60.908337,-0.027482,5.411523
KOH_00234,Kohima,25.644558,93.943508,2316.381836,2204.157715,2389.974609,19.817671,44.835773,8.018471,-0.030029,6.058878
KOH_00235,Kohima,25.649072,93.943543,2424.478271,2341.890381,2500.909668,17.014988,35.771339,34.634903,0.106547,5.776593
KOH_00236,Kohima,25.653587,93.943579,2364.164062,2256.864746,2495.441162,25.179684,39.127918,147.535568,-0.006493,5.541178
KOH_00237,Kohima,25.658101,93.943614,2295.261475,2251.447021,2368.268066,16.140369,49.171532,78.193428,0.050608,5.798792
KOH_00238,Kohima,25.662616,93.943650,2244.034912,2037.524658,2304.288330,25.469870,55.692905,142.180923,0.269579,5.352732
KOH_00239,Kohima,25.667130,93.943685,2021.099243,1784.152344,2247.633301,40.830395,51.530701,129.559128,-0.000290,5.182703
KOH_00240,Kohima,25.671645,93.943721,1833.120239,1642.600464,2086.762451,38.352772,54.926868,117.296715,-0.048009,5.277480
KOH_00241,Kohima,25.676159,93.943756,1765.774292,1599.966187,1878.709229,35.736462,61.819077,163.991760,0.327048,4.842124
KOH_00242,Kohima,25.680674,93.943792,1558.238525,1365.876587,1736.113525,37.661541,55.830418,184.986511,-0.300951,5.525533
KOH_00243,Kohima,25.685188,93.943828,1359.848389,1132.059326,1626.451660,40.863564,57.738338,120.449776,-0.317922,5.851208
KOH_00244,Kohima,25.689703,93.943863,1268.917236,1112.237061,1478.406128,38.968174,55.672905,118.340668,0.214412,5.074008
KOH_00245,Kohima,25.694217,93.943899,1020.045715,901.463501,1217.133301,26.834696,52.386307,164.189667,0.019401,5.409021
KOH_00246,Kohima,25.698732,93.943934,901.102905,838.583008,1029.800415,22.360666,44.886604,60.955772,-0.218374,6.393395
KOH_00247,Kohima,25.703246,93.943970,1016.396423,905.109924,1113.347900,25.415100,41.600956,21.944477,-0.088423,5.944115
KOH_00248,Kohima,25.707761,93.944006,1082.505737,948.901123,1201.963623,26.151091,45.683926,98.396500,0.105691,5.447995
KOH_00249,Kohima,25.712275,93.944041,1011.981812,894.457397,1157.594238,24.762611,37.646976,97.418381,-0.114496,6.106399
KOH_00250,Kohima,25.716790,93.944077,1050.643433,963.175415,1136.778809,18.189764,32.432491,42.065800,-0.073425,6.464606
KOH_00251,Kohima,25.721304,93.944113,1143.112183,1042.644043,1210.040649,23.216421,41.837662,54.879772,0.232023,5.349131
KOH_00252,Kohima,25.725819,93.944148,1038.029785,908.296387,1143.705566,26.928246,43.613201,193.881683,0.042503,5.469255
KOH_00253,Kohima,25.729330,93.944149,891.740173,814.786804,968.081787,27.343096,39.219822,165.891327,-0.099083,5.872315
KOH_00254,Kohima,25.547232,93.948852,1489.547119,1454.938232,1532.825073,24.467258,29.029930,188.483139,-1.023256,5.345844
KOH_00255,Kohima,25.549830,93.947866,1450.158569,1350.724976,1527.114868,22.330118,45.298550,206.988052,0.028694,5.591764
KOH_00256,Kohima,25.554234,93.947776,1302.415039,1228.103149,1421.701050,26.105171,50.486153,190.988022,-0.128269,6.094841
KOH_00257,Kohima,25.558749,93.947812,1386.115845,1227.631958,1554.442383,29.444618,49.609608,42.985092,-0.055567,5.922948
KOH_00258,Kohima,25.563263,93.947847,1576.471924,1417.927734,1750.484863,32.575695,48.273247,63.950729,-0.008171,5.472171
KOH_00259,Kohima,25.567778,93.947883,1541.866333,1421.020020,1721.051392,28.319738,51.013119,102.552246,-0.133568,5.835837
KOH_00260,Kohima,25.572266,93.947993,1551.518311,1418.159302,1676.985840,28.544661,41.234432,93.337502,0.184058,5.367729
KOH_00261,Kohima,25.576807,93.947954,1506.899170,1416.476807,1643.911255,20.494940,42.438477,53.503117,-0.228827,7.170310
KOH_00262,Kohima,25.581322,93.947990,1640.169312,1538.908569,1755.114502,24.051689,41.717102,345.137848,-0.009769,5.701595
KOH_00263,Kohima,25.585836,93.948025,1798.746826,1673.998169,1923.916138,25.279888,35.814575,336.451874,-0.080686,5.962504
KOH_00264,Kohima,25.590351,93.948061,2015.109863,1884.414917,2136.966064,29.740780,45.623222,36.521229,0.019775,5.373968
KOH_00265,Kohima,25.594865,93.948096,2123.152100,2014.154053,2197.944824,25.281904,41.387650,39.508904,0.196177,5.234726
KOH_00266,Kohima,25.599380,93.948132,2031.322021,1905.188843,2148.603516,25.921658,38.232506,192.967056,0.100840,5.428156
KOH_00267,Kohima,25.603894,93.948168,1876.532593,1788.709106,1995.606812,24.223091,37.144119,195.438934,0.011749,5.448709
KOH_00268,Kohima,25.608409,93.948203,1792.083618,1726.802368,1872.984619,21.274929,39.803432,191.619354,-0.142106,6.021606
KOH_00269,Kohima,25.612924,93.948239,1727.578125,1692.253174,1798.426392,14.254459,35.780205,150.077393,-0.054209,6.573033
KOH_00270,Kohima,25.617438,93.948274,1777.532227,1694.654419,1894.539429,20.691542,41.164116,335.588745,-0.075904,6.350054
KOH_00271,Kohima,25.621953,93.948310,1958.105713,1821.099365,2168.217773,27.746181,43.147648,334.759918,-0.029812,5.588526
KOH_00272,Kohima,25.626467,93.948346,2183.721191,2013.907715,2286.604004,28.900434,44.954281,338.882080,0.206101,5.112714
KOH_00273,Kohima,25.630982,93.948381,2188.553711,2071.058838,2320.487061,24.562195,37.539234,104.184776,-0.059629,5.747568
KOH_00274,Kohima,25.635496,93.948417,2254.821533,2096.543213,2480.754150,29.677418,45.271137,50.203819,-0.055762,5.868893
KOH_00275,Kohima,25.640011,93.948453,2432.243408,2256.678467,2558.471680,30.844322,46.859138,72.465691,0.196280,5.045934
KOH_00276,Kohima,25.644525,93.948488,2401.864502,2287.732422,2541.778809,26.896294,41.433155,92.582787,-0.219172,5.670759
KOH_00277,Kohima,25.649040,93.948524,2473.320801,2361.122314,2546.067871,22.069683,43.337570,39.363075,0.110295,5.525131
KOH_00278,Kohima,25.653554,93.948560,2392.868164,2282.323242,2514.656250,27.935043,47.007397,162.190201,-0.108813,5.418442
KOH_00279,Kohima,25.658069,93.948595,2373.641113,2284.142090,2495.229492,19.263309,37.325256,99.881310,0.054076,5.795875
KOH_00280,Kohima,25.662583,93.948631,2304.662598,2196.666992,2362.971191,19.050297,43.427109,157.352081,0.187966,5.774064
KOH_00281,Kohima,25.667098,93.948667,2091.823975,1891.316406,2245.507324,34.715466,55.976334,233.173553,0.047083,5.547302
KOH_00282,Kohima,25.671613,93.948703,1887.609009,1663.929077,2128.937988,36.473068,57.644016,221.599075,0.197122,5.076751
KOH_00283,Kohima,25.676127,93.948738,1726.264648,1601.254395,1808.953491,24.908026,50.390770,214.330673,-0.074315,5.706585
KOH_00284,Kohima,25.680642,93.948774,1726.837524,1546.996460,1834.014404,29.991323,49.356850,84.625664,0.217355,5.292356
KOH_00285,Kohima,25.685156,93.948810,1569.781738,1351.518311,1771.139893,37.510521,54.524109,193.947601,0.176973,5.080585
KOH_00286,Kohima,25.689671,93.948846,1398.593018,1216.214233,1545.135010,36.072906,55.291569,209.783676,0.416982,4.856346
KOH_00287,Kohima,25.694185,93.948881,1025.169678,893.413574,1253.633545,34.685429,55.618519,176.527435,-0.271127,6.040586
KOH_00288,Kohima,25.698700,93.948917,1000.829285,882.612122,1102.425049,24.608543,46.689209,17.580654,-0.063380,6.337239
KOH_00289,Kohima,25.703214,93.948953,1165.363525,1061.431274,1289.791260,25.742613,45.591431,33.671085,0.250223,5.471471
KOH_00290,Kohima,25.707729,93.948989,1205.945435,1074.677002,1314.474365,24.666386,50.463409,59.355125,-0.209042,6.383743
KOH_00291,Kohima,25.712243,93.949025,1238.549194,1105.000732,1361.287109,26.806170,42.578396,91.214287,0.088626,5.452271
KOH_00292,Kohima,25.716757,93.949060,1206.013794,1105.511841,1333.399292,25.031544,36.677788,86.721191,-0.051543,6.007450
KOH_00293,Kohima,25.721272,93.949096,1171.063599,1083.656128,1269.576294,21.847183,40.199650,174.197479,0.208365,5.252711
KOH_00294,Kohima,25.725786,93.949132,1006.757019,910.837952,1114.702637,25.002274,42.059635,150.819260,-0.220929,6.064316
KOH_00295,Kohima,25.730213,93.949255,979.938293,901.035461,1085.232300,20.192554,39.445549,98.305511,0.022122,6.039620
KOH_00296,Kohima,25.732636,93.949434,,,,,,,,
KOH_00297,Kohima,25.547239,93.950978,1487.488281,1474.975220,1502.502075,28.162563,28.222252,151.095383,0.781313,4.719172
KOH_00298,Kohima,25.549844,93.952576,1364.550049,1259.240601,1490.045288,25.321901,49.683804,190.112106,-0.118562,5.692844
KOH_00299,Kohima,25.554202,93.952753,1341.202148,1241.860596,1468.854248,25.995668,46.732555,38.461361,-0.094378,5.933145
KOH_00300,Kohima,25.558716,93.952789,1553.928955,1356.925537,1708.459839,34.528744,53.589939,12.118852,0.174056,5.069057
KOH_00301,Kohima,25.563231,93.952825,1787.876831,1598.568970,1926.927490,26.965317,45.848145,32.816551,0.300957,5.252724
KOH_00302,Kohima,25.567746,93.952860,1755.162720,1570.166260,1927.718018,31.304941,54.802914,109.235298,-0.047515,5.724398
KOH_00303,Kohima,25.572260,93.952896,1763.381348,1635.552979,1874.500854,26.004467,39.022591,87.330147,0.061947,5.462565
KOH_00304,Kohima,25.576775,93.952932,1651.808716,1525.791382,1810.166870,26.812614,48.633110,133.441986,-0.096958,5.749071
KOH_00305,Kohima,25.581289,93.952967,1678.539673,1546.992310,1805.957764,26.078526,50.152790,26.591726,-0.065721,6.140904
KOH_00306,Kohima,25.585804,93.953003,1868.063843,1721.656494,2045.162720,29.147221,44.047043,22.884418,-0.034502,5.704345
KOH_00307,Kohima,25.590318,93.953039,2131.649658,1916.411621,2332.590576,34.587383,49.588081,34.572643,0.173852,5.042957
KOH_00308,Kohima,25.594833,93.953075,2149.913818,2023.914795,2296.403564,29.344852,45.898506,173.948135,-0.090619,5.417404
KOH_00309,Kohima,25.599348,93.953111,1995.077148,1892.519287,2075.901855,26.467527,39.270302,158.328537,-0.154881,5.787666
KOH_00310,Kohima,25.603862,93.953146,1935.762573,1825.456421,2083.332031,27.500614,44.089573,111.416161,-0.007696,5.335918
KOH_00311,Kohima,25.608377,93.953182,1868.612427,1794.607300,1973.729614,22.245476,37.722210,141.916718,0.136479,5.351250
KOH_00312,Kohima,25.612891,93.953218,1774.226807,1703.265259,1857.557373,18.949270,40.294197,138.963028,-0.046571,6.034980
KOH_00313,Kohima,25.617406,93.953254,1731.238159,1701.138794,1812.733765,11.950418,33.620026,26.137714,-0.072962,7.144689
KOH_00314,Kohima,25.621920,93.953290,1857.654785,1756.565186,1994.797485,22.179844,38.542542,336.649475,-0.083003,5.976466
KOH_00315,Kohima,25.626435,93.953325,2053.912109,1905.203491,2254.247070,26.960531,44.337910,327.964905,-0.047917,5.912427
KOH_00316,Kohima,25.630949,93.953361,2308.131836,2074.453613,2503.909424,36.291355,51.890133,9.799134,0.109659,4.984249
KOH_00317,Kohima,25.635464,93.953397,2458.623779,2296.887695,2613.147949,29.509581,46.817711,63.854382,-0.039927,5.605685
KOH_00318,Kohima,25.639978,93.953433,2567.458496,2505.826904,2621.657959,16.199341,35.584801,49.329666,0.136512,5.633060
KOH_00319,Kohima,25.644493,93.953469,2565.080078,2455.338135,2607.203613,19.393017,39.531876,145.743759,0.135653,5.528803
KOH_00320,Kohima,25.649007,93.953505,2489.028076,2363.261230,2565.570312,23.933397,45.025887,164.340652,-0.175861,5.607262
KOH_00321,Kohima,25.653522,93.953541,2458.774414,2286.540039,2520.584473,24.083040,55.921753,37.231781,0.120665,5.523962
KOH_00322,Kohima,25.658036,93.953577,2377.715088,2049.939209,2505.406738,33.892704,60.192673,228.311478,0.397421,5.090465
KOH_00323,Kohima,25.662551,93.953612,2137.171387,1877.988403,2375.510254,42.666920,64.484947,238.022430,0.105428,5.348629
KOH_00324,Kohima,25.667066,93.953648,1861.378906,1682.216553,2184.991211,41.952461,64.287743,231.425735,-0.026975,5.115748
KOH_00325,Kohima,25.671580,93.953684,1638.196533,1490.589844,1882.376587,32.619106,50.433865,240.449005,-0.198663,5.846007
KOH_00326,Kohima,25.676095,93.953720,1635.316406,1523.581055,1800.477051,23.616562,44.801346,303.370850,-0.011698,5.991028
KOH_00327,Kohima,25.680609,93.953756,1733.034180,1614.855835,1831.222046,26.653637,50.740360,301.868073,0.245058,5.448578
KOH_00328,Kohima,25.685124,93.953792,1572.009521,1297.234863,1787.186401,39.482746,55.894535,168.662918,0.113969,5.101790
KOH_00329,Kohima,25.689638,93.953828,1253.128052,1095.919189,1466.968140,37.866306,52.895660,173.832870,-0.170043,5.515605
KOH_00330,Kohima,25.694153,93.953864,1023.669800,924.788025,1174.005249,30.571245,48.021545,167.715027,-0.155699,5.712883
KOH_00331,Kohima,25.698667,93.953900,1059.113525,918.478027,1159.727661,23.646420,39.202267,24.833025,-0.024220,5.936959
KOH_00332,Kohima,25.703182,93.953936,1247.802612,1107.519897,1400.371704,25.675159,34.375908,20.649240,0.004451,6.007078
KOH_00333,Kohima,25.707696,93.953972,1444.565674,1305.910645,1608.068359,30.211376,52.440865,44.169781,0.266312,5.214512
KOH_00334,Kohima,25.712210,93.954008,1456.459961,1318.700562,1632.609619,26.963938,43.733696,93.370872,-0.003585,5.848855
KOH_00335,Kohima,25.716725,93.954044,1388.287720,1239.125488,1530.797485,29.588823,49.586166,133.237808,0.046516,5.350576
KOH_00336,Kohima,25.721239,93.954080,1206.073975,1090.212646,1338.604858,25.662659,38.239639,131.201813,-0.160812,5.951293
KOH_00337,Kohima,25.725754,93.954116,1148.733154,1041.380981,1255.749878,25.405954,43.375694,75.916885,-0.035263,5.737214
KOH_00338,Kohima,25.730267,93.954154,1121.360474,1010.731628,1270.261475,22.958267,50.038067,127.378075,0.033645,5.678230
KOH_00339,Kohima,25.734206,93.955397,1055.383301,1021.049561,1114.995850,16.728365,29.513512,126.593735,-0.210457,6.437272
KOH_00340,Kohima,25.737196,93.956518,1056.552246,1056.552246,1056.552246,,,,,
KOH_00341,Kohima,25.550496,93.957826,1311.072754,1260.710938,1395.524780,16.482138,34.623302,147.307785,-0.196761,6.423070
KOH_00342,Kohima,25.554169,93.957730,1391.223145,1279.140503,1522.054199,22.922667,35.547562,14.882517,-0.111403,6.295856
KOH_00343,Kohima,25.558684,93.957766,1587.599243,1458.178589,1751.861450,29.259327,43.754082,18.889154,-0.068032,5.691925
KOH_00344,Kohima,25.563199,93.957802,1809.660522,1634.911011,1916.527832,28.719866,50.130039,13.608672,0.019003,5.761249
KOH_00345,Kohima,25.567713,93.957838,1970.351196,1873.718994,2110.318848,24.337271,44.906891,49.686504,0.133925,5.448533
KOH_00346,Kohima,25.572228,93.957874,1990.129639,1839.369629,2110.972412,26.059402,44.333241,108.338409,0.174058,5.325222
KOH_00347,Kohima,25.576742,93.957909,1787.415283,1591.548340,2005.867065,37.245461,63.554604,140.492477,-0.278624,5.668961
KOH_00348,Kohima,25.581257,93.957945,1803.011230,1650.840454,2044.570923,32.112953,52.738907,33.969009,0.019566,5.423042
KOH_00349,Kohima,25.585771,93.957981,2004.848755,1774.928345,2176.440430,33.875359,56.134331,31.813452,0.010817,5.651106
KOH_00350,Kohima,25.590286,93.958017,2234.758301,2070.000977,2337.690186,23.402708,47.911030,3.349744,0.135987,5.520082
KOH_00351,Kohima,25.594800,93.958053,2248.678223,2057.636475,2359.633789,31.175953,45.495090,124.689194,0.090146,5.130123
KOH_00352,Kohima,25.599315,93.958089,2132.914551,2022.075317,2261.826660,30.695305,45.294514,141.887405,0.064515,5.172648
KOH_00353,Kohima,25.603830,93.958125,1994.710815,1884.202759,2112.938232,24.992245,49.697063,174.213837,-0.095832,5.582355
KOH_00354,Kohima,25.608344,93.958161,1900.280884,1803.381592,2007.437622,22.612614,38.441963,109.892067,-0.086068,5.720983
KOH_00355,Kohima,25.612859,93.958197,1870.088013,1773.054688,1942.886230,23.943186,48.276951,96.144005,-0.015179,5.513507
KOH_00356,Kohima,25.617373,93.958233,1796.038330,1718.037476,1956.859009,21.622107,43.504387,117.332497,-0.097068,6.107202
KOH_00357,Kohima,25.621888,93.958269,1790.215820,1728.760742,1883.377441,17.602255,32.856426,344.504486,-0.120789,6.638316
KOH_00358,Kohima,25.626402,93.958305,1949.074463,1843.244751,2070.425537,26.858641,40.695168,345.863495,-0.122797,6.101963
KOH_00359,Kohima,25.630917,93.958341,2221.735352,2060.331055,2487.269287,37.706017,51.368717,332.584717,0.033525,5.213974
KOH_00360,Kohima,25.635431,93.958377,2509.355469,2273.539795,2666.228271,34.888039,53.526085,319.502594,0.342853,5.012798
KOH_00361,Kohima,25.639946,93.958413,2639.139160,2509.425537,2714.567871,25.612173,52.970043,77.821747,0.263057,5.086705
KOH_00362,Kohima,25.644460,93.958449,2590.332031,2522.635010,2714.439697,18.477631,33.402805,136.501511,-0.075336,5.716107
KOH_00363,Kohima,25.648975,93.958485,2526.774658,2471.009277,2576.346436,17.292114,36.036705,157.981750,0.102168,5.652287
KOH_00364,Kohima,25.653489,93.958522,2480.502930,2255.051758,2551.054688,25.639334,57.001297,149.141205,0.220338,5.483157
KOH_00365,Kohima,25.658004,93.958558,2147.760498,1923.613647,2455.145020,44.989391,60.714317,174.302185,-0.175178,5.267341
KOH_00366,Kohima,25.662518,93.958594,1802.746216,1619.432739,2006.989014,39.393116,55.171921,201.048645,-0.337570,6.331779
KOH_00367,Kohima,25.667033,93.958630,1633.964844,1485.009155,1868.927490,39.558418,55.563026,195.716675,-0.355482,5.914008
KOH_00368,Kohima,25.671547,93.958666,1509.981934,1367.453613,1751.908447,35.425564,55.800964,176.444702,-0.233660,5.880270
KOH_00369,Kohima,25.676062,93.958702,1439.899048,1305.108887,1600.135010,26.485540,46.611721,288.890350,-0.112234,6.262751
KOH_00370,Kohima,25.680576,93.958738,1502.132080,1366.332031,1635.721436,26.275000,50.333820,292.303162,-0.008259,5.754503
KOH_00371,Kohima,25.685091,93.958774,1477.850098,1215.200317,1666.568848,35.837288,58.687477,242.655151,0.187728,5.167090
KOH_00372,Kohima,25.689605,93.958810,1209.919922,1051.290283,1476.847778,37.326157,56.515427,222.872391,-0.182350,5.286952
