area_id,area_name,cell_id,distance_to_cell_m,association_method,source
AIZ_LOC_041,Palsang,AIZ_06542,2013.39,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_041,Palsang,AIZ_06543,1853.78,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_041,Palsang,AIZ_06544,1823.08,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_041,Palsang,AIZ_06545,1927.35,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_041,Palsang,AIZ_06546,2147.2,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_041,Palsang,AIZ_06547,2451.64,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_036,Saipum,AIZ_06556,2284.73,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_036,Saipum,AIZ_06557,1940.48,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_036,Saipum,AIZ_06558,1677.96,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_036,Saipum,AIZ_06559,1539.36,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_036,Saipum,AIZ_06560,1558.2,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_036,Saipum,AIZ_06561,1729.43,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_036,Saipum,AIZ_06562,2014.42,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_036,Saipum,AIZ_06563,2372.59,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_024,Hualtu,AIZ_06568,1428.82,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_024,Hualtu,AIZ_06569,1683.88,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_024,Hualtu,AIZ_06570,1989.87,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_024,Hualtu,AIZ_06571,2363.07,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_013,Phaileng,AIZ_06651,2437.87,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_013,Phaileng,AIZ_06652,2343.25,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_013,Phaileng,AIZ_06653,2354.21,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_013,Phaileng,AIZ_06654,2469.54,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_015,Ratn,AIZ_06694,2315.78,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_015,Ratn,AIZ_06695,2163.32,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_015,Ratn,AIZ_06696,2121.54,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_015,Ratn,AIZ_06697,2196.97,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_015,Ratn,AIZ_06698,2378.3,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_041,Palsang,AIZ_06731,2288.04,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_041,Palsang,AIZ_06732,1899.76,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_041,Palsang,AIZ_06733,1577.23,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_041,Palsang,AIZ_06734,1367.58,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_041,Palsang,AIZ_06735,1325.7,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_041,Palsang,AIZ_06736,1465.86,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_041,Palsang,AIZ_06737,1744.88,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_041,Palsang,AIZ_06738,2108.12,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_037,Mauchar,AIZ_06747,2483.47,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_037,Mauchar,AIZ_06748,2218.7,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_037,Mauchar,AIZ_06749,2045.08,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_037,Mauchar,AIZ_06750,1986.45,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_036,Saipum,AIZ_06751,2050.07,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_036,Saipum,AIZ_06752,2183.08,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_036,Saipum,AIZ_06753,2415.11,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_024,Hualtu,AIZ_06760,1026.18,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_024,Hualtu,AIZ_06761,1282.12,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_024,Hualtu,AIZ_06762,1662.63,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_024,Hualtu,AIZ_06763,2095.03,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_013,Phaileng,AIZ_06842,2195.0,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_013,Phaileng,AIZ_06843,1964.94,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_013,Phaileng,AIZ_06844,1846.15,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_013,Phaileng,AIZ_06845,1860.17,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_013,Phaileng,AIZ_06846,2004.03,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_013,Phaileng,AIZ_06847,2253.14,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_012,Darlawn,AIZ_06866,2388.32,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_012,Darlawn,AIZ_06867,2284.11,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_012,Darlawn,AIZ_06868,2288.01,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_012,Darlawn,AIZ_06869,2399.32,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_015,Ratn,AIZ_06885,2163.81,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_015,Ratn,AIZ_06886,1869.46,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_015,Ratn,AIZ_06887,1676.8,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_015,Ratn,AIZ_06888,1622.57,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_015,Ratn,AIZ_06889,1720.03,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_015,Ratn,AIZ_06890,1946.34,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_015,Ratn,AIZ_06891,2263.25,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_041,Palsang,AIZ_06923,2041.52,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_041,Palsang,AIZ_06924,1594.32,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_041,Palsang,AIZ_06925,1191.73,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_041,Palsang,AIZ_06926,896.14,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_041,Palsang,AIZ_06927,830.71,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_041,Palsang,AIZ_06928,1039.91,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_041,Palsang,AIZ_06929,1406.14,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_041,Palsang,AIZ_06930,1837.72,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_041,Palsang,AIZ_06931,2298.16,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_037,Mauchar,AIZ_06938,2486.43,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_037,Mauchar,AIZ_06939,2105.49,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_037,Mauchar,AIZ_06940,1785.55,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_037,Mauchar,AIZ_06941,1564.58,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_037,Mauchar,AIZ_06942,1487.17,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_037,Mauchar,AIZ_06943,1574.71,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_037,Mauchar,AIZ_06944,1803.44,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_037,Mauchar,AIZ_06945,2128.17,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_024,Hualtu,AIZ_06954,630.99,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_024,Hualtu,AIZ_06955,973.4,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_024,Hualtu,AIZ_06956,1437.97,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_024,Hualtu,AIZ_06957,1921.65,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_024,Hualtu,AIZ_06958,2412.83,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_025,Lenchim,AIZ_06966,2462.73,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_025,Lenchim,AIZ_06967,2211.91,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_025,Lenchim,AIZ_06968,2055.41,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_025,Lenchim,AIZ_06969,2015.24,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_025,Lenchim,AIZ_06970,2098.12,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_025,Lenchim,AIZ_06971,2290.71,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_013,Phaileng,AIZ_07035,2167.04,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_013,Phaileng,AIZ_07036,1798.44,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_013,Phaileng,AIZ_07037,1509.11,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_013,Phaileng,AIZ_07038,1350.84,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_013,Phaileng,AIZ_07039,1369.83,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_013,Phaileng,AIZ_07040,1559.63,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_013,Phaileng,AIZ_07041,1868.97,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_013,Phaileng,AIZ_07042,2248.96,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_012,Darlawn,AIZ_07058,2484.2,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_012,Darlawn,AIZ_07059,2162.33,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_012,Darlawn,AIZ_07060,1919.44,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_012,Darlawn,AIZ_07061,1788.14,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_012,Darlawn,AIZ_07062,1793.02,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_012,Darlawn,AIZ_07063,1933.07,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_012,Darlawn,AIZ_07064,2182.41,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_015,Ratn,AIZ_07078,2237.07,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_015,Ratn,AIZ_07079,1820.08,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_015,Ratn,AIZ_07080,1457.82,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_015,Ratn,AIZ_07081,1200.87,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_015,Ratn,AIZ_07082,1123.95,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_015,Ratn,AIZ_07083,1260.46,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_015,Ratn,AIZ_07084,1555.18,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_015,Ratn,AIZ_07085,1937.26,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_015,Ratn,AIZ_07086,2364.62,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_041,Palsang,AIZ_07116,2393.6,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_041,Palsang,AIZ_07117,1897.13,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_041,Palsang,AIZ_07118,1404.7,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_041,Palsang,AIZ_07119,922.83,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_041,Palsang,AIZ_07120,484.1,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_041,Palsang,AIZ_07121,348.46,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_041,Palsang,AIZ_07122,716.11,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_041,Palsang,AIZ_07123,1186.84,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_041,Palsang,AIZ_07124,1675.89,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_041,Palsang,AIZ_07125,2170.94,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_037,Mauchar,AIZ_07132,2224.05,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_037,Mauchar,AIZ_07133,1788.09,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_037,Mauchar,AIZ_07134,1397.3,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_037,Mauchar,AIZ_07135,1100.88,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_037,Mauchar,AIZ_07136,987.9,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_037,Mauchar,AIZ_07137,1115.38,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_037,Mauchar,AIZ_07138,1420.05,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_037,Mauchar,AIZ_07139,1814.75,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_037,Mauchar,AIZ_07140,2252.65,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_024,Hualtu,AIZ_07149,459.23,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_024,Hualtu,AIZ_07150,865.95,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_024,Hualtu,AIZ_07151,1367.54,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_024,Hualtu,AIZ_07152,1869.54,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_024,Hualtu,AIZ_07153,2371.54,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_025,Lenchim,AIZ_07160,2445.43,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_025,Lenchim,AIZ_07161,2074.51,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_025,Lenchim,AIZ_07162,1769.44,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_025,Lenchim,AIZ_07163,1569.45,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_025,Lenchim,AIZ_07164,1516.49,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_025,Lenchim,AIZ_07165,1625.04,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_025,Lenchim,AIZ_07166,1867.11,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_025,Lenchim,AIZ_07167,2199.03,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_013,Phaileng,AIZ_07229,2361.49,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_013,Phaileng,AIZ_07230,1900.26,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_013,Phaileng,AIZ_07231,1466.16,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_013,Phaileng,AIZ_07232,1091.92,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_013,Phaileng,AIZ_07233,860.07,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_013,Phaileng,AIZ_07234,889.64,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_013,Phaileng,AIZ_07235,1160.83,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_013,Phaileng,AIZ_07236,1551.75,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_013,Phaileng,AIZ_07237,1993.25,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_013,Phaileng,AIZ_07238,2458.08,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_012,Darlawn,AIZ_07253,2156.37,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_012,Darlawn,AIZ_07254,1776.07,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_012,Darlawn,AIZ_07255,1470.8,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_012,Darlawn,AIZ_07256,1294.66,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_012,Darlawn,AIZ_07257,1301.41,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_012,Darlawn,AIZ_07258,1488.48,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_012,Darlawn,AIZ_07259,1800.5,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_012,Darlawn,AIZ_07260,2184.57,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_015,Ratn,AIZ_07273,2033.2,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_015,Ratn,AIZ_07274,1562.71,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_015,Ratn,AIZ_07275,1120.07,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_015,Ratn,AIZ_07276,755.82,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_015,Ratn,AIZ_07277,626.5,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_015,Ratn,AIZ_07278,847.39,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_015,Ratn,AIZ_07279,1244.16,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_015,Ratn,AIZ_07280,1697.69,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_015,Ratn,AIZ_07281,2172.71,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_039,Thingsat,AIZ_07296,2469.57,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_039,Thingsat,AIZ_07297,2477.84,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_041,Palsang,AIZ_07311,2378.91,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_041,Palsang,AIZ_07312,1878.57,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_041,Palsang,AIZ_07313,1379.55,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_041,Palsang,AIZ_07314,884.08,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_041,Palsang,AIZ_07315,405.48,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_041,Palsang,AIZ_07316,226.9,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_041,Palsang,AIZ_07317,665.43,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_041,Palsang,AIZ_07318,1156.9,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_041,Palsang,AIZ_07319,1654.8,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_041,Palsang,AIZ_07320,2154.68,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_037,Mauchar,AIZ_07327,2051.63,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_037,Mauchar,AIZ_07328,1568.47,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_037,Mauchar,AIZ_07329,1102.42,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_037,Mauchar,AIZ_07330,689.11,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_037,Mauchar,AIZ_07331,488.62,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_037,Mauchar,AIZ_07332,712.0,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_037,Mauchar,AIZ_07333,1131.13,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_037,Mauchar,AIZ_07334,1598.84,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_037,Mauchar,AIZ_07335,2082.55,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_024,Hualtu,AIZ_07344,722.44,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_024,Hualtu,AIZ_07345,1025.09,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_024,Hualtu,AIZ_07346,1473.57,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_024,Hualtu,AIZ_07347,1948.34,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_024,Hualtu,AIZ_07348,2434.24,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_025,Lenchim,AIZ_07355,2172.02,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_025,Lenchim,AIZ_07356,1743.74,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_025,Lenchim,AIZ_07357,1366.94,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_025,Lenchim,AIZ_07358,1095.78,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_025,Lenchim,AIZ_07359,1018.37,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_025,Lenchim,AIZ_07360,1173.9,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_025,Lenchim,AIZ_07361,1491.17,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_025,Lenchim,AIZ_07362,1890.26,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_025,Lenchim,AIZ_07363,2329.62,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_013,Phaileng,AIZ_07424,2233.87,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_013,Phaileng,AIZ_07425,1739.13,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_013,Phaileng,AIZ_07426,1250.29,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_013,Phaileng,AIZ_07427,778.62,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_013,Phaileng,AIZ_07428,391.94,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_013,Phaileng,AIZ_07429,453.17,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_013,Phaileng,AIZ_07430,872.59,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_013,Phaileng,AIZ_07431,1349.76,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_013,Phaileng,AIZ_07432,1840.28,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_013,Phaileng,AIZ_07433,2335.74,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_012,Darlawn,AIZ_07447,2372.13,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_012,Darlawn,AIZ_07448,1904.54,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_012,Darlawn,AIZ_07449,1460.08,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_012,Darlawn,AIZ_07450,1067.98,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_012,Darlawn,AIZ_07451,808.57,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_012,Darlawn,AIZ_07452,819.35,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_012,Darlawn,AIZ_07453,1092.33,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_012,Darlawn,AIZ_07454,1489.7,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_012,Darlawn,AIZ_07455,1936.52,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_012,Darlawn,AIZ_07456,2405.21,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_015,Ratn,AIZ_07467,2440.86,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_015,Ratn,AIZ_07468,1939.51,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_015,Ratn,AIZ_07469,1438.72,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_015,Ratn,AIZ_07470,939.38,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_015,Ratn,AIZ_07471,446.38,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_015,Ratn,AIZ_07472,142.93,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_015,Ratn,AIZ_07473,588.15,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_015,Ratn,AIZ_07474,1084.31,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_015,Ratn,AIZ_07475,1584.25,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_015,Ratn,AIZ_07476,2085.37,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_039,Thingsat,AIZ_07489,2306.94,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_039,Thingsat,AIZ_07490,2086.68,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_039,Thingsat,AIZ_07491,1972.53,nearest_centroid_max_2500m,OpenStreetMap Overpass API
AIZ_LOC_039,Thingsat,AIZ_07492,1982.87,nearest_centroid_max_2500m,OpenStreetMap Overpass API
